58058820,Rua Inácio Aires de Oliveira,,Mangabeira,4793,15
58058825,Rua Nelly Pessoa de Lima,,Mangabeira,4793,15
58058829,Rua Comandante Severino Gonçalves de Almeida,,Mangabeira,4793,15
58058830,Rua Otília Ferreira de Lima,,Mangabeira,4793,15
58058835,Rua Coronel Pedro Gonzaga de Lima,,Mangabeira,4793,15
58058840,Rua Sebastião da Silva Leal,,Mangabeira,4793,15
58058842,Rua Antônio Teles,,Mangabeira,4793,15
58058843,Rua Sebastião Freire de Araújo,,Mangabeira,4793,15
58058845,Rua Severino Mascena Dantas,,Mangabeira,4793,15
58058850,Rua Joana de Barros Moreira Machado,,Mangabeira,4793,15
58058852,Rua Emídio Dias Gusmão,,Mangabeira,4793,15
58058902,"Rua Emília Batista Celani, s/n",,Mangabeira,4793,15
58059000,Avenida Coronel Calixto,,Mangabeira,4793,15
58059003,Rua Maria do Carmo Feliciano de Souza,,Mangabeira,4793,15
58059005,Rua Estanislau de Farias Amorim,,Mangabeira,4793,15
58059015,Rua Marie Antoinette Latache,,Mangabeira,4793,15
58059100,Rua Agente Fiscal Ulrico José de Magalhães,,Mangabeira,4793,15
58059101,Rua João Barbosa de Araújo,,Mangabeira,4793,15
58059103,Rua Manoel Francisco Sales,,Mangabeira,4793,15
58059105,Rua Josefa Andrade de Souza,,Mangabeira,4793,15
58059106,Rua Helvécio Paiva de Azevedo,,Mangabeira,4793,15
58059107,Rua Doutora Neusa Brilhante de Moura,,Mangabeira,4793,15
58059109,Rua João Arruda Campos,,Mangabeira,4793,15
58059110,Rua Comerciante José Cândido dos Santos,,Mangabeira,4793,15
58059112,Rua Funcionário José Geraldo Bastos Cruz,,Mangabeira,4793,15
58059114,Rua Professor João Dehon Araújo Pontes,,Mangabeira,4793,15
58059117,Rua Ênio Lucena da Silva,,Mangabeira,4793,15
58059118,Rua Elisio Pereira de Paiva,,Mangabeira,4793,15
58059120,Rua Euclides de Alcântara Lira,,Mangabeira,4793,15
58059122,Rua Diógenes Gomes da Silva,,Mangabeira,4793,15
58059123,Rua Newton da Silva Lima,,Mangabeira,4793,15
58059124,Rua Amadeu Leopoldino de Mendonça,,Mangabeira,4793,15
58059125,Rua Suerda Pacote,,Mangabeira,4793,15
58059126,Rua Pedro Alves Sabino,,Mangabeira,4793,15
58059127,Rua José Flávio do Nascimento,,Mangabeira,4793,15
58059128,Rua Maria da Luz Costa Lima,,Mangabeira,4793,15
58059129,Rua José Aires Batista,,Mangabeira,4793,15
58059130,Rua Breno Jorge Maia de Melo,,Mangabeira,4793,15
58059131,Rua Manoel de Freitas Silva,,Mangabeira,4793,15
58059132,Rua Bruno Maia de Melo,,Mangabeira,4793,15
58059133,Rua Adjamir Egito da Nóbrega,,Mangabeira,4793,15
58059134,Rua Costureira Maria Guedes dos Santos,,Mangabeira,4793,15
58059135,Rua Marli da Silveira Paiva,,Mangabeira,4793,15
58059136,Rua Tenente Antônio Lima Pessoa,,Mangabeira,4793,15
58059137,Rua Antônio Rodrigues da Silva,,Mangabeira,4793,15
58059138,Rua Estudante André Barbosa de Medeiros Lima,,Mangabeira,4793,15
58059139,Rua Laboratorista Josemar Lopes Jerônimo,,Mangabeira,4793,15
58059140,Rua Misael dos Santos,,Mangabeira,4793,15
58059141,Rua Francisco Pereira Alcântara,,Mangabeira,4793,15
58059142,Rua Benjamim de Melo Ribeiro,,Mangabeira,4793,15
58059144,Rua José Ferreira de Andrade,,Mangabeira,4793,15
58059145,Rua Desportista Heronides Adonias Dantas,,Mangabeira,4793,15
58059147,Rua Vitorino Jorge de Souza,,Mangabeira,4793,15
58059149,Rua Edson Gomes da Nóbrega,,Mangabeira,4793,15
58059150,Rua Maria Francisca da Silva,,Mangabeira,4793,15
58059152,Rua Rosa Maria Barros Pordeus,,Mangabeira,4793,15
58059158,Rua Funcionária Severina Flor da Silva,,Mangabeira,4793,15
58059159,Rua Maria Batista de Sousa,,Mangabeira,4793,15
58059160,Rua Maria de Lourdes Fernandes da Silva,,Mangabeira,4793,15
58059161,Rua Natália Silva dos Santos,,Mangabeira,4793,15
58059163,Rua Niuton Ferreira,,Mangabeira,4793,15
58059164,Rua Pedro Monteval de Brito,,Mangabeira,4793,15
58059165,Rua Maria de Fátima Ferreira de Paiva,,Mangabeira,4793,15
58059166,Rua Terezinha Carvalho Batista,,Mangabeira,4793,15
58059169,Rua Professora Santina Tiburtino,,Mangabeira,4793,15
58059170,Rua Flávio de Oliveira Albuquerque,,Mangabeira,4793,15
58059172,Rua Ananias Virginio de Lucena,,Mangabeira,4793,15
58059173,Rua Professor Euno José Lucena da Silva,,Mangabeira,4793,15
58059174,Rua Orisvaldo José Torres de Melo,,Mangabeira,4793,15
58059176,Rua Economista Héder Paulo Henrique da Silva,,Mangabeira,4793,15
58059178,Rua Efrain Arruda Escorel,,Mangabeira,4793,15
58059180,Rua Francisco Vital Duarte,,Mangabeira,4793,15
58059181,Rua Inaldo Marota Ferraro Filho,,Mangabeira,4793,15
58059182,Rua Manoel José de Carvalho,,Mangabeira,4793,15
58059183,Rua Francisco de Assis Barbosa,,Mangabeira,4793,15
58059184,Rua Enira Pontes de Lima Oliveira,,Mangabeira,4793,15
58059185,Rua da Samambaia,,Mangabeira,4793,15
58059186,Rua Basílio Félix da Costa,,Mangabeira,4793,15
58059187,Rua das Araucárias,,Mangabeira,4793,15
58059189,Rua Edvanira Franklin da Silva,,Mangabeira,4793,15
58059190,Rua Lírio dos Vales,,Mangabeira,4793,15
58059192,Rua Doméstica Angelina Alves de Freitas Iacone,,Mangabeira,4793,15
58059196,Rua Nadilza Guedes Pereira de Farias,,Mangabeira,4793,15
