77001004,Quadra 101 Norte Avenida Joaquim Teotônio Segurado,,Plano Diretor Norte,6502,27
77001006,Quadra 101 Norte Rua NS A,,Plano Diretor Norte,6502,27
77001008,Quadra 101 Norte Avenida LO 2,,Plano Diretor Norte,6502,27
77001010,Quadra 101 Norte Avenida NS 1,,Plano Diretor Norte,6502,27
77001012,Quadra 101 Norte Avenida LO 4,,Plano Diretor Norte,6502,27
77001014,Quadra 103 Norte Avenida Juscelino Kubitschek,,Plano Diretor Norte,6502,27
77001016,Quadra 103 Norte Rua NO 1,,Plano Diretor Norte,6502,27
77001018,Quadra 103 Norte Rua de Pedestre NO 3,,Plano Diretor Norte,6502,27
77001020,Quadra 103 Norte Rua NO 5,,Plano Diretor Norte,6502,27
77001022,Quadra 103 Norte Avenida LO 2,,Plano Diretor Norte,6502,27
77001024,Quadra 103 Norte Rua de Pedestre NO 2,,Plano Diretor Norte,6502,27
77001026,Quadra 103 Norte Rua NO 4,,Plano Diretor Norte,6502,27
77001028,Quadra 103 Norte Rua de Pedestre NO 6,,Plano Diretor Norte,6502,27
77001032,Quadra 103 Norte Rua NO 7,,Plano Diretor Norte,6502,27
77001034,Quadra 103 Norte Rua de Pedestre NO 9,,Plano Diretor Norte,6502,27
77001036,Quadra 103 Norte Rua NO 11,,Plano Diretor Norte,6502,27
77001038,Quadra 103 Norte Avenida LO 4,,Plano Diretor Norte,6502,27
77001040,Quadra 103 Norte Avenida NS 1,,Plano Diretor Norte,6502,27
77001042,Quadra 103 Norte Avenida NS 3,,Plano Diretor Norte,6502,27
77001046,Quadra 105 Norte Avenida LO 4,,Plano Diretor Norte,6502,27
77001048,Quadra 105 Norte Alameda das Aroeiras,,Plano Diretor Norte,6502,27
77001049,Quadra 105 Norte Alameda das Pitangueiras,,Plano Diretor Norte,6502,27
77001050,Quadra 105 Norte Alameda das Mangueiras,,Plano Diretor Norte,6502,27
77001052,Quadra 105 Norte Alameda dos Cajueiros,,Plano Diretor Norte,6502,27
77001054,Quadra 105 Norte Alameda dos Jotobás,,Plano Diretor Norte,6502,27
77001056,Quadra 105 Norte Alameda dos Ipês,,Plano Diretor Norte,6502,27
77001058,Quadra 105 Norte Alameda das Caraíbas,,Plano Diretor Norte,6502,27
77001060,Quadra 105 Norte Alameda dos Buritis,,Plano Diretor Norte,6502,27
77001062,Quadra 105 Norte Avenida Juscelino Kubitschek,,Plano Diretor Norte,6502,27
77001070,Quadra 105 Norte Avenida NS 5,,Plano Diretor Norte,6502,27
77001072,Quadra 105 Norte Avenida NS 3,,Plano Diretor Norte,6502,27
77001074,Quadra AE 107 Norte Rua NS 5 A,,Plano Diretor Norte,6502,27
